Geneid	Ctrl13-1	Ctrl13-2	Ctrl13-3	Ctrl19_5-1	Ctrl19_5-2	Ctrl19_5-3	Ctrl-1	Ctrl-2	Ctrl-3	Ctrl6_5-1	Ctrl6_5-2	Ctrl6_5-3
HC660_RS18280	66	62	80	47	87	73	85	55	69	69	54	89
HC660_RS18285	83	100	138	76	164	104	154	57	122	147	150	153
HC660_RS18290	92	81	89	70	149	111	113	99	185	224	111	178
HC660_RS18295	57	38	31	59	29	45	130	51	30	55	44	100
HC660_RS18300	0	0	12	3	7	5	16	4	3	10	5	7
HC660_RS18305	116	153	108	107	54	42	393	208	151	106	71	339
HC660_RS18310	580	386	507	703	438	511	700	635	510	702	498	692
HC660_RS18315	110	87	60	145	54	90	102	89	67	72	70	82
HC660_RS18320	125	132	138	203	95	145	201	129	138	105	79	99
HC660_RS18325	0	6	4	0	2	3	13	0	0	0	4	3
HC660_RS18330	180	175	145	343	192	271	307	152	243	208	168	360
HC660_RS18335	21	22	46	53	29	31	58	30	22	56	47	58
HC660_RS18340	139	103	98	192	120	102	182	131	108	98	116	148
HC660_RS18345	190	211	135	286	139	142	217	188	163	141	98	243
HC660_RS18350	20	24	26	33	22	19	45	22	22	16	17	14
HC660_RS18355	90	50	172	102	166	183	254	76	118	158	213	145
HC660_RS18360	388	338	856	429	537	448	1137	388	452	609	1046	724
HC660_RS18365	55	40	91	77	66	163	164	144	136	203	135	220
HC660_RS18370	25	17	52	27	42	70	52	30	25	49	36	63
HC660_RS18375	40	37	38	35	43	38	33	48	37	47	21	79
HC660_RS18380	4	4	20	11	6	7	18	0	10	4	3	2
HC660_RS18385	128	69	243	211	352	390	551	209	258	341	179	253
HC660_RS18390	719	450	375	605	529	719	764	707	464	665	346	666
HC660_RS18395	21	7	27	15	23	13	26	7	21	17	8	23
HC660_RS18400	145	111	300	134	227	223	364	170	167	289	287	252
HC660_RS18405	119	139	144	242	159	158	202	97	158	141	72	141
HC660_RS21145	41	32	37	34	44	59	90	31	40	24	27	63
HC660_RS21150	43	19	38	23	33	23	51	26	29	18	27	35
HC660_RS18415	84	50	61	74	64	52	66	64	31	90	82	92
HC660_RS18420	385	225	107	171	134	137	176	68	77	110	126	183
HC660_RS18425	277	338	291	511	335	372	476	192	293	309	213	256
HC660_RS18430	767	1002	564	1055	927	1077	603	840	855	944	617	679
HC660_RS18435	431	551	407	758	534	640	490	323	453	490	326	370
HC660_RS18440	830	446	742	768	1044	1844	1326	692	674	1224	1003	1901
HC660_RS18445	2	2	3	7	2	1	9	6	0	2	2	1
HC660_RS18450	0	0	1	1	0	1	4	0	0	0	0	0
HC660_RS18455	35	18	33	29	35	40	41	40	18	19	30	75
HC660_RS18460	104	91	83	152	85	114	118	101	107	142	154	292
HC660_RS18465	62	35	56	62	69	83	102	89	72	87	59	86
HC660_RS18470	3	2	42	2	8	6	41	3	7	12	23	13
HC660_RS18475	61	47	187	98	95	67	163	62	100	130	151	78
HC660_RS18480	48	29	88	33	52	29	94	32	69	27	26	45
HC660_RS18485	3	2	13	2	0	3	18	5	3	3	4	4
HC660_RS18490	135	85	142	46	257	236	166	85	195	351	420	359
HC660_RS18495	555	432	382	468	394	462	351	587	569	721	465	706
HC660_RS18500	337	375	446	739	468	596	755	270	353	384	343	517
HC660_RS18505	62	53	60	74	50	62	67	35	55	40	25	59
HC660_RS18510	106	93	81	94	72	65	169	66	68	83	96	126
HC660_RS18515	107	95	93	137	98	120	147	74	96	61	63	133
HC660_RS18520	245	204	170	262	240	369	190	211	160	182	177	335
HC660_RS18525	5	8	18	10	2	8	40	16	5	4	11	11
HC660_RS18530	9	6	4	10	20	14	42	16	2	9	10	16
HC660_RS18535	28	30	26	30	22	48	40	6	37	38	30	60
HC660_RS18540	23	23	25	13	17	37	54	18	17	15	12	29
HC660_RS18545	16	19	34	19	17	26	37	9	17	19	18	20
HC660_RS18550	14	18	25	15	18	17	44	17	43	20	19	26
HC660_RS18555	32	40	41	40	30	44	54	22	28	33	43	68
HC660_RS18560	261	335	191	320	260	263	256	365	469	325	157	237
HC660_RS18565	145	193	163	183	122	204	269	121	201	156	188	212
HC660_RS18570	222	155	139	204	233	243	172	195	225	175	164	257
HC660_RS18575	49	41	35	44	38	51	47	47	39	75	49	62
HC660_RS18580	319	243	194	292	215	301	252	178	266	338	218	394
HC660_RS18585	26	26	123	22	78	52	146	55	62	81	149	74
HC660_RS18590	9	2	5	5	13	3	25	4	1	4	11	5
HC660_RS18595	4	1	6	8	4	5	13	4	5	2	15	4
HC660_RS18600	9	13	20	2	16	9	34	4	4	10	8	12
HC660_RS18605	2	2	13	1	6	5	18	16	5	6	7	3
HC660_RS18610	4	1	26	1	9	8	41	9	0	10	9	7
HC660_RS18615	0	0	10	0	5	4	25	2	0	3	8	0
HC660_RS18620	11	3	23	2	12	17	37	6	4	4	15	4
HC660_RS18625	12	6	32	10	17	72	48	60	22	23	17	26
HC660_RS18630	14	7	19	9	2	13	17	6	15	10	3	10
HC660_RS18635	772	836	744	1217	681	726	1047	544	802	706	532	632
HC660_RS18640	598	456	543	565	518	701	721	673	510	634	459	557
HC660_RS18645	77	71	187	140	101	172	283	69	94	85	112	109
HC660_RS18650	2	5	7	9	4	11	13	20	8	3	8	5
HC660_RS18655	37	28	40	41	37	28	43	62	39	45	28	61
HC660_RS18660	14	38	36	75	42	27	41	55	34	34	16	51
HC660_RS18665	173	100	129	194	82	146	204	152	109	178	169	264
HC660_RS18670	4018	2801	3733	5700	3727	5989	4685	3114	3672	5173	4706	8058
HC660_RS18675	277	237	398	480	492	608	608	254	333	284	448	438
HC660_RS18680	130	70	129	110	225	244	140	59	133	128	113	160
HC660_RS18685	39	33	29	25	27	30	53	39	18	23	35	30
HC660_RS18690	4660	4489	4129	4062	3882	3067	4238	3131	4668	5619	4785	4607
HC660_RS18695	15786	14438	16412	15499	15237	11158	19489	10952	16916	19041	21016	16828
HC660_RS18700	3447	2831	5782	3722	4910	3322	6551	2531	4339	4588	7862	4808
HC660_RS18705	9468	7102	11341	8770	12703	10239	14746	5787	10164	11279	16979	11756
HC660_RS18710	2258	1463	2136	1687	2805	2599	2665	1495	2002	2195	3227	2611
HC660_RS18715	2636	1931	2978	2619	4281	3783	3162	1443	2824	3020	3523	3378
HC660_RS18720	1343	863	1228	970	1713	1633	1399	859	1385	1310	1383	1480
HC660_RS18725	3464	2469	3104	2931	5956	6153	5089	2072	4171	3818	3499	4448
HC660_RS18730	2029	1514	1649	1492	3438	3619	2275	1630	2877	2021	1557	2676
HC660_RS18735	454	277	354	552	448	547	468	469	338	454	447	810
HC660_RS18740	1988	1010	1576	1660	3305	4782	2678	2246	2528	3802	2011	3695
HC660_RS18745	614	526	542	541	505	536	760	643	501	636	635	609
HC660_RS18750	74	70	230	148	162	145	305	93	92	101	225	93
HC660_RS18755	137	165	244	254	191	151	322	148	167	162	177	177
HC660_RS18760	88	79	189	146	149	105	236	72	89	106	181	148
HC660_RS18765	102	100	266	146	230	183	326	146	199	198	215	185
HC660_RS18770	4	10	24	5	17	19	29	11	14	12	11	9
HC660_RS18775	15	8	23	8	15	28	36	16	18	14	26	8
HC660_RS18780	44	57	63	63	104	95	87	61	61	53	53	93
HC660_RS18785	299	176	330	267	227	356	278	285	273	399	291	459
HC660_RS18790	755	461	662	594	641	578	707	612	533	805	617	1072
HC660_RS18795	3804	2958	2742	3357	3548	3620	3407	3808	3457	4316	2513	4740
HC660_RS18800	5	3	4	0	8	2	1	4	0	0	4	2
HC660_RS18805	315	351	230	377	307	234	282	297	330	359	160	248
HC660_RS18810	95	103	87	171	81	108	53	94	97	99	83	79
HC660_RS18815	249	270	232	362	193	254	218	246	164	271	199	341
HC660_RS18820	219	119	176	219	227	400	213	215	232	231	220	294
HC660_RS18825	2974	2228	2537	2241	1994	3081	2152	2143	2459	2578	2069	3454
HC660_RS18830	1786	1255	2632	1409	2139	2283	2872	2401	2181	3193	2700	3184
HC660_RS18835	217	87	273	122	210	211	360	234	166	226	271	289
HC660_RS18840	1340	1006	1693	907	1362	911	3446	1153	1058	1439	1489	1130
HC660_RS18845	1989	1544	3537	1514	2281	1331	6060	1161	1110	1625	2994	1535
HC660_RS18850	7583	5493	4599	5699	5814	4489	6716	6137	5221	6060	4118	6139
HC660_RS18855	41294	26179	22065	29832	29012	28945	30210	26412	27024	30922	21994	35899
HC660_RS18860	151	137	113	283	112	122	219	132	104	99	84	153
HC660_RS18865	354	287	198	302	269	255	242	326	284	242	215	416
HC660_RS18870	2984	1846	1565	1994	1760	1774	2095	2241	1993	2420	2888	3888
HC660_RS18875	1367	807	671	1459	1469	2235	1012	1174	1244	1331	985	1984
HC660_RS18880	67	87	94	129	67	51	168	104	55	101	67	76
HC660_RS18885	51	34	122	62	55	31	271	67	60	91	134	47
HC660_RS18890	10	16	26	12	19	26	37	11	8	10	20	22
HC660_RS18895	17	21	36	29	39	28	45	10	11	40	24	41
HC660_RS18900	229	229	141	239	275	386	274	309	406	222	152	332
HC660_RS21395	63	58	77	62	125	95	89	79	119	111	134	100
HC660_RS18905	402	343	626	447	929	698	1014	627	735	902	1052	745
HC660_RS18910	431	567	518	413	694	686	697	648	692	734	528	559
HC660_RS18915	53	31	94	34	69	69	136	38	60	82	66	52
HC660_RS18920	1620	1440	4507	1585	2469	2408	4825	960	2724	3037	2501	1439
HC660_RS18925	697	599	2804	756	1320	1123	3347	443	1275	1607	1712	587
HC660_RS18930	1433	1119	6086	1263	2698	2705	6220	885	2515	3453	2920	1344
HC660_RS18935	2181	1455	7888	1656	3722	4043	8726	1275	3021	4221	4276	1419
HC660_RS18940	102	68	101	80	264	350	106	37	136	149	75	95
HC660_RS18945	177	161	229	179	241	293	310	97	294	274	186	205
HC660_RS18950	1557	946	2061	1096	1890	2389	1690	708	2338	2989	1072	1227
HC660_RS18955	997	704	2095	828	1539	2372	1766	564	1685	2387	891	953
HC660_RS18960	3363	2703	2191	3700	2792	3042	2300	3136	2153	3125	2438	3791
HC660_RS18965	155	174	194	359	227	224	301	74	173	146	118	179
HC660_RS18970	1	0	3	1	0	4	0	0	1	4	0	1
HC660_RS21400	2	2	1	0	23	15	4	0	17	6	4	1
HC660_RS18975	232	141	289	180	537	455	371	216	351	488	209	274
HC660_RS18980	35	29	41	14	65	43	33	25	38	61	23	32
HC660_RS18985	138	103	168	114	234	204	198	84	156	194	122	119
HC660_RS18990	152	146	262	126	447	302	299	143	232	302	209	161
HC660_RS18995	65	36	153	44	175	139	158	40	76	120	89	82
HC660_RS19000	39	40	103	45	134	101	78	29	65	54	110	55
HC660_RS19005	20	9	18	9	28	23	20	6	36	21	19	9
HC660_RS19010	74	67	81	33	132	99	85	23	76	88	50	63
HC660_RS19015	4	4	15	5	28	14	55	2	5	10	16	25
HC660_RS19020	74	81	77	76	66	46	143	50	68	40	30	76
HC660_RS19025	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19030	462	313	421	697	330	486	488	667	488	705	790	1421
HC660_RS19035	405	163	291	578	379	756	574	659	373	518	683	1471
HC660_RS19040	30	27	69	33	22	33	92	32	15	24	48	27
HC660_RS19045	38	27	54	51	25	64	56	29	29	62	54	51
HC660_RS19050	846	580	510	727	711	817	633	732	741	1106	556	1002
HC660_RS19055	330	337	315	429	351	489	469	274	329	378	260	404
HC660_RS19060	305	219	205	202	173	229	162	353	228	267	131	240
HC660_RS19065	143	121	127	161	191	163	204	76	169	180	86	154
HC660_RS19070	103	54	142	60	123	147	118	99	89	132	127	62
HC660_RS19080	129	156	191	181	199	133	206	117	117	140	185	156
HC660_RS19085	11	21	39	30	40	28	57	10	14	16	32	16
HC660_RS19090	373	270	240	362	227	309	251	206	163	249	260	474
HC660_RS19095	474	440	487	734	462	605	712	401	369	572	467	725
HC660_RS19100	7	2	30	17	20	31	55	13	13	18	21	23
HC660_RS19105	14	12	22	14	11	15	26	8	10	15	14	16
HC660_RS19110	107	90	129	121	88	78	166	103	86	144	129	131
HC660_RS19115	330	282	261	469	383	392	446	295	342	369	312	502
HC660_RS19120	231	155	177	207	265	273	331	202	197	209	204	310
HC660_RS19125	4311	2913	2126	3819	4684	5232	3070	5083	3718	4302	2920	5438
HC660_RS19130	678	374	565	809	1176	1597	871	772	851	1262	666	1152
HC660_RS19135	264	185	176	299	198	225	156	271	185	222	102	187
HC660_RS19140	47	80	126	103	92	83	152	62	65	102	73	94
HC660_RS19145	26	15	57	18	47	27	101	33	13	19	54	29
HC660_RS19150	69	97	145	130	111	51	187	80	103	69	75	103
HC660_RS19155	17	25	50	52	30	17	88	42	19	26	41	53
HC660_RS19160	36	26	35	45	25	21	37	23	22	24	18	28
HC660_RS19165	1	4	9	4	3	10	29	7	0	3	3	0
HC660_RS19170	13	20	37	25	23	19	43	16	19	20	15	22
HC660_RS19175	4	2	14	2	5	2	12	2	2	13	7	3
HC660_RS19180	30	37	66	49	27	23	127	31	58	51	46	44
HC660_RS19185	107	95	345	136	75	100	365	83	122	173	246	140
HC660_RS19190	753	773	2200	1287	695	574	2407	937	913	986	1590	1011
HC660_RS19195	158	196	1192	380	282	290	1450	347	359	411	654	370
HC660_RS19200	328	288	148	266	285	239	149	344	288	310	118	172
HC660_RS19205	8	4	16	15	10	6	30	6	11	7	20	15
HC660_RS19210	16	7	34	23	30	20	62	13	18	26	54	43
HC660_RS19215	15	17	51	18	25	26	91	13	21	16	38	29
HC660_RS19220	6	8	34	11	6	19	42	11	5	13	19	8
HC660_RS19225	1	0	3	1	0	0	2	0	0	0	0	0
HC660_RS19230	7	2	11	5	6	5	21	5	3	6	7	0
HC660_RS19235	4	1	7	2	1	0	6	1	5	0	3	4
HC660_RS19240	22	3	33	0	12	13	32	8	3	20	10	13
HC660_RS19245	13	6	15	13	4	11	28	9	11	8	12	10
HC660_RS19250	21	29	16	24	7	27	44	22	14	20	11	25
HC660_RS19255	164	176	211	222	268	340	306	133	240	218	238	260
HC660_RS19260	121	140	278	190	243	266	414	187	154	244	256	216
HC660_RS19265	41	54	44	59	38	51	104	66	48	60	31	37
HC660_RS19270	101	112	114	195	73	90	185	80	104	110	101	128
HC660_RS19275	121	75	164	152	158	172	214	138	173	173	182	209
HC660_RS19280	76	46	154	113	174	176	184	72	98	92	188	165
HC660_RS19285	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19290	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19295	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19300	236	141	233	355	211	319	418	318	196	334	321	481
HC660_RS19305	41	43	45	41	66	38	73	29	34	25	34	35
HC660_RS19310	143	139	275	228	471	156	287	181	192	182	223	160
HC660_RS19315	42	30	117	92	181	81	135	47	34	64	95	66
HC660_RS19320	214	106	160	84	447	557	290	111	312	394	201	318
HC660_RS19325	132	88	127	128	255	217	258	60	160	139	163	161
HC660_RS19330	7	8	20	4	23	16	16	6	8	9	25	25
HC660_RS19335	226	192	295	215	283	254	280	191	277	251	196	143
HC660_RS19340	244	252	410	332	355	303	428	395	353	302	275	262
HC660_RS19345	1246	1110	791	1441	956	1098	850	1295	1252	1159	648	1059
HC660_RS19350	359	319	218	318	350	395	377	157	218	254	249	392
HC660_RS19355	31	39	49	36	36	20	28	37	41	40	11	25
HC660_RS19360	2555	2667	3065	3044	2884	2608	3329	1988	3432	3746	3974	2851
HC660_RS19365	3828	3819	5452	5667	5953	5022	6134	3256	5760	6273	7402	4688
HC660_RS19370	9014	8401	13304	12829	14700	13065	17380	6108	12219	12380	19923	12745
HC660_RS19375	4025	3528	4132	4392	5820	5949	6325	2856	5121	4862	6762	5078
HC660_RS19380	88	133	112	152	118	227	139	361	324	239	152	214
HC660_RS19385	1072	908	1076	1084	1092	1005	1147	910	1136	1140	973	1282
HC660_RS19390	194	156	407	199	323	334	432	241	268	325	342	314
HC660_RS19395	29	14	45	56	35	31	57	24	20	35	21	39
HC660_RS19400	77	97	90	99	80	87	139	34	79	39	48	50
HC660_RS19405	373	410	335	517	458	329	422	182	266	287	186	303
HC660_RS19410	39	57	62	36	96	73	99	16	42	35	54	64
HC660_RS19415	94	60	133	54	133	86	158	36	88	68	113	84
HC660_RS19420	92	66	60	57	56	50	81	62	63	64	55	108
HC660_RS19425	477	447	624	477	732	376	828	438	523	615	885	726
HC660_RS19430	553	433	520	432	676	397	638	694	543	510	826	873
HC660_RS19435	226	329	379	259	355	197	561	222	331	355	435	316
HC660_RS19440	306	275	299	304	425	420	414	526	463	521	336	458
HC660_RS19445	147	120	259	245	327	306	436	235	271	270	227	263
HC660_RS19450	209	185	247	234	274	222	324	153	210	218	203	214
HC660_RS19455	21	13	38	11	64	191	38	19	62	80	45	70
HC660_RS19460	471	263	252	274	412	760	276	244	505	852	416	618
HC660_RS19465	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19470	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19475	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19480	0	0	0	0	0	2	1	0	0	0	0	0
HC660_RS19485	4	8	6	11	13	11	8	4	1	6	6	24
HC660_RS19490	22	14	20	24	5	29	33	11	8	7	18	25
HC660_RS19495	489	572	317	629	341	306	457	516	308	428	296	491
HC660_RS19500	66	66	52	126	56	88	157	53	79	72	43	54
HC660_RS19505	24	26	40	48	29	52	44	9	26	20	23	25
HC660_RS19510	18	37	33	44	20	3	66	15	18	16	28	21
HC660_RS19515	620	1336	469	1242	623	693	745	1267	783	871	888	570
HC660_RS19520	68	47	104	116	71	93	132	77	73	107	107	141
HC660_RS19525	73	71	64	74	44	71	74	85	75	80	93	129
HC660_RS19530	1954	2510	863	1870	1963	3247	1408	7475	4073	3715	1349	2401
HC660_RS19535	7	5	26	13	10	11	30	6	0	8	17	8
HC660_RS19540	179	194	137	229	189	162	419	197	178	190	72	138
HC660_RS19545	66	70	67	85	69	63	128	93	69	84	57	95
HC660_RS19550	22	26	33	28	11	30	64	12	23	33	24	35
HC660_RS19555	933	706	528	870	848	828	652	531	709	506	318	745
HC660_RS19560	368	350	474	468	630	701	674	445	605	569	466	650
HC660_RS19565	150	138	277	220	218	150	294	95	129	127	279	216
HC660_RS19570	1208	1221	2152	2130	1564	1401	2859	936	1276	1351	3297	2415
HC660_RS19575	1373	1342	2290	2010	1338	1086	2334	1077	1109	1459	3250	2411
HC660_RS19580	351	343	580	460	316	211	568	263	270	366	813	566
HC660_RS19585	2069	2197	3376	3066	1887	1579	2749	1872	1959	2472	4442	3561
HC660_RS19590	1926	2026	2639	2643	1664	1483	2438	1628	1580	2440	3402	2745
HC660_RS19595	1709	1085	882	1471	912	1260	1088	1420	1046	1804	850	1510
HC660_RS19600	1021	1254	1922	1539	1162	548	1700	1183	984	1047	1395	901
HC660_RS19605	141	148	429	278	259	90	311	192	166	168	286	148
HC660_RS19610	563	813	1463	1103	772	366	1831	669	489	529	897	404
HC660_RS19615	136	214	455	327	167	99	437	171	180	150	194	95
HC660_RS19620	490	563	501	668	430	422	671	431	357	404	406	432
HC660_RS19625	0	3	13	5	1	3	7	3	3	2	9	4
HC660_RS19630	24	18	83	25	19	47	111	24	20	40	52	28
HC660_RS19635	200	161	346	241	188	190	469	255	258	361	287	231
HC660_RS19640	208	233	526	292	186	131	524	127	141	214	307	214
HC660_RS19645	87	126	282	198	99	84	352	86	89	126	211	120
HC660_RS19650	40	49	179	111	47	44	167	45	28	70	131	49
HC660_RS19655	5	6	25	13	12	6	20	9	4	9	17	7
HC660_RS19660	2	5	19	1	5	6	19	2	2	18	17	8
HC660_RS19665	12	12	20	16	15	12	42	2	12	6	19	11
HC660_RS19670	5	10	36	27	20	16	55	1	12	2	19	5
HC660_RS19675	557	428	746	743	376	633	693	703	489	664	806	1433
HC660_RS19680	65	85	127	123	99	94	159	103	121	155	115	120
HC660_RS19685	2035	1589	2168	2120	2656	2582	1706	773	2657	3014	1342	1211
HC660_RS19690	422	286	1062	439	854	801	747	181	651	743	583	291
HC660_RS19695	416	347	934	434	884	548	741	146	525	633	581	345
HC660_RS19700	510	375	870	460	1176	1082	727	211	1004	767	910	616
HC660_RS19705	926	1099	1384	949	1547	907	1267	880	1061	1050	768	584
HC660_RS19710	253	246	465	221	377	315	538	203	309	337	342	277
HC660_RS19715	4	11	41	4	33	18	25	5	11	17	18	18
HC660_RS19720	86	115	88	124	175	131	168	70	140	69	162	109
HC660_RS19725	27	26	73	44	58	66	65	46	61	59	63	55
HC660_RS19730	2227	2200	1786	3486	1490	1268	2365	2942	1644	2370	1358	1509
HC660_RS19735	89	55	71	113	56	46	155	107	55	41	61	44
HC660_RS19740	18	2	22	28	25	26	39	32	15	22	28	31
HC660_RS19745	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19750	1656	1426	987	1807	1485	1492	1174	1723	1254	1436	966	1681
HC660_RS19755	11	9	25	17	7	14	29	7	4	8	24	15
HC660_RS19760	35	24	46	56	29	30	81	24	34	30	48	42
HC660_RS19765	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19770	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19775	2	5	8	6	1	3	8	1	1	0	0	2
HC660_RS19780	1059	958	822	1016	1046	934	989	1205	1162	1353	972	1212
HC660_RS21255	113	155	75	58	121	72	47	21	65	56	43	44
HC660_RS19785	352	691	212	347	432	411	303	390	593	338	252	230
HC660_RS19790	8	11	9	6	16	15	4	5	5	24	4	7
HC660_RS19795	455	453	277	509	295	244	512	431	262	423	283	382
HC660_RS19800	893	938	596	1056	563	521	762	686	469	777	474	736
HC660_RS19805	229	323	460	501	203	137	320	184	175	221	218	186
HC660_RS19810	9	4	28	14	8	5	46	13	8	4	21	5
HC660_RS19815	3	2	19	1	4	3	9	0	3	4	4	3
HC660_RS19820	1	0	12	2	0	2	12	0	0	0	1	0
HC660_RS19825	1	3	17	2	6	0	79	3	2	0	9	1
HC660_RS19830	283	267	173	191	117	181	194	183	149	230	206	253
HC660_RS19835	483	520	309	671	523	835	536	454	601	727	513	1182
HC660_RS19840	105	107	90	100	142	229	135	100	245	234	181	241
HC660_RS19845	224	370	234	373	361	519	308	658	850	743	329	473
HC660_RS19850	1586	1941	1582	2139	2776	3952	2273	4394	4879	4832	2679	3453
HC660_RS19855	0	9	22	11	4	2	30	2	4	6	7	7
HC660_RS19860	44	64	45	49	68	54	62	69	54	53	59	26
HC660_RS19865	74	79	104	103	110	82	120	93	57	59	99	79
HC660_RS19870	844	615	538	953	706	769	810	643	560	696	528	951
HC660_RS19875	1	7	20	8	3	10	30	4	2	1	21	2
HC660_RS19880	10	11	10	18	22	26	21	1	4	10	20	8
HC660_RS19885	44	36	50	37	49	50	45	38	52	61	36	59
HC660_RS21160	23	11	18	19	27	16	14	15	17	33	35	31
HC660_RS19895	30	36	32	31	30	36	38	30	51	42	25	42
HC660_RS19900	23	16	16	33	35	14	26	23	40	28	17	22
HC660_RS19905	35	38	34	35	65	36	58	46	33	45	28	49
HC660_RS21165	17	23	11	12	5	17	9	18	13	9	10	27
HC660_RS21170	2	0	3	0	4	2	1	4	0	1	5	1
HC660_RS19915	21	19	10	13	6	9	35	18	12	16	13	21
HC660_RS19920	5	9	19	9	6	4	17	11	3	5	11	4
HC660_RS19925	4	6	12	8	5	4	4	7	2	17	5	2
HC660_RS19930	8	9	29	21	33	31	3	28	9	33	23	36
HC660_RS19935	90	57	108	87	97	105	233	92	88	59	77	89
HC660_RS21405	50	52	104	75	60	108	211	44	79	65	55	106
HC660_RS19945	28	80	21	34	26	18	244	53	57	29	27	77
HC660_RS19950	869	821	1026	922	900	685	1803	865	899	942	1056	1202
HC660_RS19955	46	56	51	44	57	64	76	8	38	51	55	45
HC660_RS21410	18	33	34	41	50	32	60	20	28	12	15	11
HC660_RS19960	51	35	60	56	69	101	94	66	29	70	62	69
HC660_RS19965	7	16	15	13	10	14	23	3	9	15	12	9
HC660_RS19970	5	3	4	5	3	11	10	1	3	1	3	5
HC660_RS19975	34	43	34	18	33	24	40	26	33	26	22	102
HC660_RS19980	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19985	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS21415	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19990	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS19995	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20000	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20005	17	3	9	15	23	29	19	7	17	11	13	23
HC660_RS20010	24	15	17	28	42	49	17	22	23	26	37	39
HC660_RS20015	53	24	32	34	44	53	48	34	30	46	39	56
HC660_RS20020	0	1	9	4	2	13	7	2	5	0	8	0
HC660_RS20025	0	0	0	1	0	0	0	0	0	0	0	0
HC660_RS20030	120	176	171	415	130	93	509	246	218	246	116	133
HC660_RS20035	1	8	29	20	2	0	70	21	1	3	17	11
HC660_RS20040	7	0	28	16	1	6	103	2	2	5	25	5
HC660_RS20045	3	9	33	16	9	5	66	19	6	19	27	4
HC660_RS20050	12	9	39	20	15	10	64	12	7	4	27	8
HC660_RS20055	15	15	56	32	45	15	80	23	14	32	39	24
HC660_RS20060	3027	2757	2324	2121	3599	2307	2561	2969	2807	3709	2189	2244
HC660_RS20065	1587	1359	1381	1115	2095	1487	1797	1062	1232	1899	1293	1284
HC660_RS20070	545	200	593	260	1029	1019	724	676	703	1057	541	739
HC660_RS20075	225	260	296	461	276	284	498	264	275	208	239	238
HC660_RS20080	213	299	324	261	333	458	484	554	472	377	270	391
HC660_RS20085	90	92	263	132	172	138	400	145	98	125	137	111
HC660_RS20090	231	195	457	197	255	206	664	315	209	191	217	188
HC660_RS20095	244	209	544	209	383	284	895	374	179	238	183	209
HC660_RS20100	183	107	389	176	332	204	734	236	98	111	110	126
HC660_RS20105	167	120	228	132	230	163	687	176	50	74	59	125
HC660_RS20110	316	187	348	263	498	380	831	453	205	202	176	236
HC660_RS20115	178	82	186	121	272	155	413	158	93	116	77	145
HC660_RS20120	270	137	357	320	495	442	997	331	185	159	162	273
HC660_RS20125	352	229	386	391	414	455	573	409	389	308	297	414
HC660_RS20130	536	511	357	839	525	504	507	586	391	479	303	613
HC660_RS20135	15	17	16	29	20	26	31	8	24	10	10	33
HC660_RS20140	1	5	3	6	0	2	8	1	3	10	13	4
HC660_RS20145	8	8	12	11	15	15	24	9	8	9	17	16
HC660_RS20150	8	4	9	4	1	0	15	2	0	3	1	8
HC660_RS20155	6	1	7	6	15	0	4	0	4	2	3	2
HC660_RS20160	2994	2406	1261	1265	4158	2106	1558	3278	3260	3412	2663	4752
HC660_RS20165	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20170	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20175	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20180	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20185	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20190	0	0	0	0	0	0	1	0	0	0	0	0
HC660_RS20195	178	190	294	251	196	55	413	250	151	189	293	226
HC660_RS20200	166	182	365	256	196	53	686	337	150	169	301	207
HC660_RS20205	206	250	341	292	185	85	806	314	171	167	388	153
HC660_RS20210	275	266	440	346	251	122	1399	249	146	217	395	192
HC660_RS20215	111	59	270	81	134	88	652	156	83	150	208	84
HC660_RS20220	371	379	953	499	412	252	2117	458	282	369	658	324
HC660_RS20225	550	594	673	617	442	213	1411	403	238	407	531	241
HC660_RS20230	687	675	645	680	360	272	1167	659	288	431	473	255
HC660_RS20235	1626	1559	1336	1985	891	812	2426	1420	838	1108	1044	982
HC660_RS20240	421	454	235	597	303	236	501	317	298	254	195	337
HC660_RS20245	3183	3297	1834	3797	2094	2046	2239	2851	3143	2893	1779	2976
HC660_RS20250	149	224	113	242	207	261	179	159	181	167	240	171
