Geneid	Ctrl-1	Ctrl-2	Ctrl-3	SMG-1	SMG-2	SMG-3
HC660_RS21400	355	438	355	487	185	212
HC660_RS18975	4669	7873	4332	6376	2902	4323
HC660_RS18980	624	1000	478	708	263	484
HC660_RS18985	1845	2276	1277	2018	897	1458
HC660_RS18990	2330	2662	1396	2461	1193	1716
HC660_RS18995	790	830	457	782	433	556
HC660_RS19000	791	937	468	657	352	484
HC660_RS19005	179	220	92	182	116	136
HC660_RS19010	599	758	400	727	587	475
HC660_RS19015	11	22	31	36	24	11
HC660_RS19020	43	26	42	27	60	13
HC660_RS19025	0	0	2	0	0	0
HC660_RS19030	600	371	200	351	733	379
HC660_RS19035	778	355	159	180	488	405
HC660_RS19040	58	24	29	14	31	25
HC660_RS19045	50	30	28	13	38	16
HC660_RS19050	796	521	532	513	728	414
HC660_RS19055	316	280	277	217	304	236
HC660_RS19060	107	102	120	138	119	42
HC660_RS19065	108	114	121	85	118	79
HC660_RS19070	45	48	38	56	85	32
HC660_RS19080	236	143	119	55	78	100
HC660_RS19085	43	14	35	14	10	7
HC660_RS19090	64	118	112	100	313	54
HC660_RS19095	251	241	272	243	541	206
HC660_RS19100	16	7	6	6	5	9
HC660_RS19105	29	8	8	8	42	9
HC660_RS19110	143	75	116	89	115	86
HC660_RS19115	174	100	96	115	263	98
HC660_RS19120	44	79	68	84	121	47
HC660_RS19125	1268	851	565	1176	1753	824
HC660_RS19130	3020	1781	1616	1135	1189	1154
HC660_RS19135	265	320	319	200	262	240
HC660_RS19140	99	78	110	91	114	48
HC660_RS19145	53	40	57	55	44	27
HC660_RS19150	97	131	121	161	144	121
HC660_RS19155	28	41	36	32	46	17
HC660_RS19160	22	42	27	34	33	33
HC660_RS19165	3	3	10	5	3	2
HC660_RS19170	16	8	16	10	20	8
HC660_RS19175	7	5	12	3	6	5
HC660_RS19180	371	569	723	126	90	159
HC660_RS19185	851	1665	1774	1058	468	762
HC660_RS19190	6318	5646	5035	6745	4483	4630
HC660_RS19195	3698	4117	4564	2594	1788	1953
HC660_RS19200	5088	4633	1795	6385	3364	2644
HC660_RS19205	11	14	10	11	15	8
HC660_RS19210	30	29	25	15	21	12
HC660_RS19215	29	30	35	18	30	13
HC660_RS19220	17	13	29	6	10	1
HC660_RS19225	0	1	0	0	0	0
HC660_RS19230	9	8	18	6	8	11
HC660_RS19235	5	5	4	4	4	3
HC660_RS19240	8	13	17	2	8	10
HC660_RS19245	10	3	8	1	10	5
HC660_RS19250	31	10	20	4	22	10
HC660_RS19255	639	223	300	273	265	188
HC660_RS19260	519	385	392	180	221	182
HC660_RS19265	55	29	86	17	29	12
HC660_RS19270	71	51	37	21	73	32
HC660_RS19275	216	151	178	95	180	66
HC660_RS19280	149	88	120	44	130	40
HC660_RS19285	0	0	0	0	0	0
HC660_RS19290	0	0	0	0	0	0
HC660_RS19295	0	0	0	0	0	0
HC660_RS19300	209	165	139	73	232	110
HC660_RS19305	53	40	38	29	20	19
HC660_RS19310	404	285	232	152	110	124
HC660_RS19315	178	77	127	57	75	30
HC660_RS19320	872	400	313	210	378	315
HC660_RS19325	190	126	117	72	470	78
HC660_RS19330	25	14	15	11	86	7
HC660_RS19335	559	468	340	402	314	317
HC660_RS19340	412	300	336	231	144	180
HC660_RS19345	598	584	605	563	603	350
HC660_RS19350	292	136	194	43	176	103
HC660_RS19355	17	19	49	11	29	15
HC660_RS19360	4209	3626	2827	3202	2950	2395
HC660_RS19365	7553	6918	5289	5987	5729	4348
HC660_RS19370	20350	18806	15866	9310	14964	10436
HC660_RS19375	6267	8447	6987	3769	4818	4582
HC660_RS19380	251	58	313	78	236	138
HC660_RS19385	2019	2340	2201	1364	1017	1583
HC660_RS19390	894	1007	1098	379	316	365
HC660_RS19395	16	8	27	25	30	5
HC660_RS19400	53	33	97	13	40	25
HC660_RS19405	354	256	611	165	343	147
HC660_RS19410	54	41	122	21	48	28
HC660_RS19415	248	239	374	108	108	104
HC660_RS19420	31	24	31	13	37	10
HC660_RS19425	131	126	125	176	302	107
HC660_RS19430	82	73	85	170	276	82
HC660_RS19435	36	24	39	30	57	38
HC660_RS19440	488	317	353	266	271	205
HC660_RS19445	282	174	252	124	211	128
HC660_RS19450	207	167	230	108	160	110
HC660_RS19455	507	179	181	23	77	40
HC660_RS19460	3193	753	829	181	766	660
HC660_RS19465	0	0	0	0	0	0
HC660_RS19470	0	0	0	0	0	0
HC660_RS19475	0	0	0	0	0	0
HC660_RS19480	0	0	0	0	0	0
HC660_RS19485	4	9	5	2	8	1
HC660_RS19490	6	4	3	3	11	6
HC660_RS19495	359	246	253	97	189	172
HC660_RS19500	23	16	25	22	36	15
HC660_RS19505	31	11	13	8	17	11
HC660_RS19510	26	30	22	8	17	16
HC660_RS19515	736	913	728	747	2049	767
HC660_RS19520	35	40	40	19	66	16
HC660_RS19525	53	54	62	19	64	31
HC660_RS19530	6154	10313	10693	2401	3284	8077
HC660_RS19535	1	6	3	7	10	0
HC660_RS19540	67	88	228	77	161	50
HC660_RS19545	21	35	33	40	66	19
HC660_RS19550	31	40	45	46	36	16
HC660_RS19555	436	173	219	107	284	131
HC660_RS19560	672	407	753	242	460	408
HC660_RS19565	192	219	293	72	153	87
HC660_RS19570	1931	1914	1527	1366	2591	1415
HC660_RS19575	1405	1636	1095	1514	2563	1105
HC660_RS19580	347	322	239	351	581	197
HC660_RS19585	1671	1904	1355	2086	3648	1259
HC660_RS19590	1241	1461	962	1690	2905	963
HC660_RS19595	936	856	765	596	1147	506
HC660_RS19600	7423	19287	18568	8282	661	14728
HC660_RS19605	1515	3776	3301	1208	112	2220
HC660_RS19610	5523	9111	7791	3612	330	7819
HC660_RS19615	665	1272	1827	335	149	367
HC660_RS19620	298	704	819	267	432	464
HC660_RS19625	17	9	15	4	4	2
HC660_RS19630	225	164	286	26	41	27
HC660_RS19635	1842	2540	2869	690	599	1413
HC660_RS19640	457	492	549	260	224	244
HC660_RS19645	375	270	307	217	135	168
HC660_RS19650	217	235	243	131	75	78
HC660_RS19655	41	28	61	18	18	7
HC660_RS19660	24	13	35	6	9	4
HC660_RS19665	29	42	55	10	19	20
HC660_RS19670	39	39	101	14	28	19
HC660_RS19675	752	497	322	353	525	330
HC660_RS19680	490	339	373	148	144	331
HC660_RS19685	9126	2965	3076	810	2215	1935
HC660_RS19690	6925	2093	1997	478	805	828
HC660_RS19695	4513	1475	1155	627	818	942
HC660_RS19700	4467	1599	1214	704	1098	1266
HC660_RS19705	1965	1817	3311	548	519	961
HC660_RS19710	1334	925	1128	334	606	456
HC660_RS19715	222	124	125	20	46	28
HC660_RS19720	333	246	266	106	321	135
HC660_RS19725	327	212	358	120	96	181
HC660_RS19730	3679	5827	7793	2611	1365	5359
HC660_RS19735	59	81	142	40	58	42
HC660_RS19740	135	74	53	26	104	8
HC660_RS19745	0	0	0	0	0	0
HC660_RS19750	935	720	853	765	1092	666
HC660_RS19755	6	6	10	6	21	6
HC660_RS19760	24	19	21	15	49	20
HC660_RS19765	0	0	0	0	0	0
HC660_RS19770	0	0	0	0	0	0
HC660_RS19775	2	3	1	1	0	0
HC660_RS19780	819	1257	1031	942	912	745
HC660_RS21255	53	88	109	24	69	35
HC660_RS19785	474	478	943	136	726	175
HC660_RS19790	104	80	50	40	47	85
HC660_RS19795	236	200	295	138	156	204
HC660_RS19800	519	432	515	493	437	439
HC660_RS19805	500	758	701	422	175	451
HC660_RS19810	41	24	36	12	12	22
HC660_RS19815	25	14	21	7	1	10
HC660_RS19820	4	12	12	3	1	6
HC660_RS19825	15	7	13	2	3	3
HC660_RS19830	69	68	57	41	133	22
HC660_RS19835	1127	721	668	407	476	833
HC660_RS19840	476	836	757	352	270	742
HC660_RS19845	2045	2478	2878	1125	700	2089
HC660_RS19850	13848	20135	24925	7400	5101	17407
HC660_RS19855	17	27	28	31	21	28
HC660_RS19860	974	681	523	540	1243	791
HC660_RS19865	195	170	222	78	109	122
HC660_RS19870	425	389	320	226	370	244
HC660_RS19875	19	9	17	6	6	1
HC660_RS19880	5	8	12	5	19	4
HC660_RS19885	37	32	34	20	53	20
HC660_RS21160	18	19	18	6	23	5
HC660_RS19895	22	18	36	15	30	10
HC660_RS19900	5	14	30	9	11	12
HC660_RS19905	14	32	19	22	23	25
HC660_RS21165	7	9	21	5	16	6
HC660_RS21170	3	2	0	0	2	2
HC660_RS19915	2	14	7	8	24	4
HC660_RS19920	4	7	16	5	7	2
HC660_RS19925	7	21	13	7	15	7
HC660_RS19930	70	70	50	28	25	20
HC660_RS19935	127	187	186	57	93	61
HC660_RS21405	312	556	250	259	380	192
HC660_RS19945	101	63	55	52	103	6
HC660_RS19950	5002	15800	4818	14075	16360	7833
HC660_RS19955	68	42	46	36	68	46
HC660_RS21410	12	15	27	22	45	13
HC660_RS19960	101	72	67	43	81	42
HC660_RS19965	8	6	20	11	6	8
HC660_RS19970	1	0	4	0	6	0
HC660_RS19975	19	11	14	7	45	15
HC660_RS19980	0	0	0	0	0	0
HC660_RS19985	0	0	0	0	0	0
HC660_RS21415	0	0	0	0	0	0
HC660_RS19990	0	0	0	0	0	0
HC660_RS19995	0	0	0	0	0	0
HC660_RS20000	0	0	0	0	0	0
HC660_RS20005	15	23	45	31	31	11
HC660_RS20010	34	66	50	38	71	22
HC660_RS20015	15	49	69	33	83	21
HC660_RS20020	17	58	50	22	8	11
HC660_RS20025	0	0	0	0	0	0
HC660_RS20030	100	35	128	40	155	94
HC660_RS20035	121	92	255	25	20	24
HC660_RS20040	124	119	194	34	28	21
HC660_RS20045	108	87	115	65	126	41
HC660_RS20050	70	69	106	61	129	58
HC660_RS20055	115	127	145	102	128	73
HC660_RS20060	3233	3971	3322	2500	987	2423
HC660_RS20065	1586	2460	1954	989	596	1245
HC660_RS20070	850	1066	903	475	356	421
HC660_RS20075	170	201	310	133	230	164
HC660_RS20080	686	571	901	169	308	543
HC660_RS20085	265	157	173	66	76	89
HC660_RS20090	212	98	85	80	88	99
HC660_RS20095	118	109	110	53	65	100
HC660_RS20100	71	61	64	29	62	48
HC660_RS20105	48	51	46	13	49	35
HC660_RS20110	110	158	102	65	95	100
HC660_RS20115	63	82	73	24	59	57
HC660_RS20120	152	127	171	40	103	145
HC660_RS20125	241	280	238	163	214	146
HC660_RS20130	340	184	207	271	360	235
HC660_RS20135	16	13	3	25	46	8
HC660_RS20140	2	0	3	2	6	0
HC660_RS20145	16	4	15	4	24	1
HC660_RS20150	5	0	2	0	9	2
HC660_RS20155	1	0	0	0	0	0
HC660_RS20160	83	85	78	122	349	136
HC660_RS20165	0	0	0	0	0	0
HC660_RS20170	0	0	0	0	0	0
HC660_RS20175	0	0	0	0	0	0
HC660_RS20180	0	0	0	0	0	0
HC660_RS20185	0	0	0	0	0	0
HC660_RS20190	0	2	1	0	1	0
HC660_RS20195	229	539	618	539	132	248
HC660_RS20200	342	669	864	607	187	393
HC660_RS20205	307	745	872	586	133	338
HC660_RS20210	440	835	1306	658	127	321
HC660_RS20215	319	628	1015	346	113	152
HC660_RS20220	649	1243	2102	907	278	569
HC660_RS20225	411	838	1377	596	237	406
HC660_RS20230	391	779	1209	633	282	459
HC660_RS20235	997	1800	2689	1272	823	980
HC660_RS20240	96	210	335	165	197	185
HC660_RS20245	1778	2481	2276	2488	1764	2012
HC660_RS20250	80	84	93	54	320	34
HC660_RS20255	87	54	43	21	123	20
HC660_RS21185	0	0	0	0	0	0
HC660_RS20260	16922	11619	10339	2577	2520	9796
HC660_RS20265	504	693	506	883	1518	546
HC660_RS20270	43	27	26	12	19	7
HC660_RS20275	706	717	1113	165	310	366
HC660_RS20280	44	49	78	13	60	28
HC660_RS20285	81	72	56	71	208	39
HC660_RS20290	35	10	11	26	36	6
HC660_RS21190	0	0	0	1	1	3
HC660_RS20300	22	12	22	9	94	10
HC660_RS20305	18	13	15	19	22	18
HC660_RS20310	15	12	3	13	22	5
HC660_RS20315	107	38	71	36	106	47
HC660_RS20320	415	339	476	171	183	312
HC660_RS20325	0	0	0	0	0	0
HC660_RS21420	0	0	0	0	0	0
HC660_RS20330	0	0	0	0	0	0
HC660_RS20335	28	66	122	30	109	31
HC660_RS20340	113	55	71	25	67	41
HC660_RS20345	685	664	708	145	202	534
HC660_RS20350	95	54	61	29	32	25
HC660_RS20355	264	279	64	280	205	76
HC660_RS20360	1851	2136	769	1690	607	585
HC660_RS20365	1436	1518	768	1331	545	505
HC660_RS20370	1985	1818	1017	2560	1080	937
HC660_RS20375	4304	5204	5966	2686	2654	2609
HC660_RS20380	21534	21452	21486	10911	8033	11359
HC660_RS20385	42	54	68	49	29	40
HC660_RS20390	25	19	15	7	20	13
HC660_RS20395	127	75	123	51	108	70
HC660_RS20400	0	0	0	0	0	0
HC660_RS20405	0	0	0	0	0	0
HC660_RS21195	0	0	0	0	0	0
HC660_RS20410	178	362	196	295	530	273
HC660_RS20415	0	0	0	0	0	0
HC660_RS20420	0	0	0	0	0	0
HC660_RS20425	0	0	0	0	0	0
HC660_RS20430	51	46	40	48	79	20
HC660_RS20435	5	7	13	6	9	5
HC660_RS20440	9	4	23	9	8	8
HC660_RS20445	354	312	241	239	125	151
HC660_RS20450	13	3	32	1	6	0
HC660_RS20455	4	0	5	2	1	0
HC660_RS20460	9	9	3	4	2	2
HC660_RS20465	0	3	4	5	3	0
HC660_RS20470	4	1	4	0	5	1
HC660_RS20475	225	239	272	238	365	86
HC660_RS20480	0	0	0	2	0	0
HC660_RS20485	2903	3493	2934	3636	3008	1848
HC660_RS20490	4301	5094	4804	3108	2762	1550
HC660_RS20495	5556	6545	6566	2672	1967	1374
HC660_RS20500	95	116	135	68	102	52
HC660_RS20505	628	699	727	348	546	197
HC660_RS20510	378	576	566	309	397	165
HC660_RS20515	199	553	538	402	428	272
HC660_RS20520	327	1161	1142	739	995	744
HC660_RS20525	874	1615	1573	1036	1299	1337
HC660_RS20530	377	372	552	241	261	328
HC660_RS20535	2	1	4	1	2	4
HC660_RS20540	10	1	0	2	11	6
HC660_RS20545	9	2	3	1	4	3
HC660_RS20550	4	3	2	0	4	1
HC660_RS20555	2085	2624	2272	1907	3401	1515
HC660_RS20560	18	17	20	15	15	5
HC660_RS20565	904	741	644	347	570	531
HC660_RS20570	12	5	17	5	11	6
HC660_RS20575	0	3	3	0	0	0
HC660_RS20580	242	138	266	97	48	53
HC660_RS20585	655	462	731	184	272	136
HC660_RS20590	67	60	34	35	42	43
HC660_RS20595	1066	1240	1394	646	917	622
HC660_RS20600	1589	2400	2735	935	1468	1652
HC660_RS20605	679	621	827	297	601	402
HC660_RS20610	133	44	176	15	50	14
HC660_RS20615	3	9	3	2	11	2
HC660_RS20620	67	28	42	40	67	19
HC660_RS20625	1435	1273	1011	1033	2145	1189
HC660_RS20630	174	259	158	35	34	43
HC660_RS20635	133	103	181	49	71	84
HC660_RS21200	0	1	0	0	0	0
HC660_RS20640	4	6	2	0	4	2
HC660_RS20645	90	105	127	149	141	51
HC660_RS20650	24	31	46	25	39	25
HC660_RS20655	25	25	39	25	29	34
HC660_RS20660	34	51	39	31	37	36
HC660_RS20665	0	0	0	0	0	0
HC660_RS20670	0	0	0	0	0	0
HC660_RS20675	0	0	0	0	0	0
HC660_RS20680	83	66	100	47	76	57
HC660_RS20685	46	49	77	25	70	48
HC660_RS20690	0	0	0	0	0	0
HC660_RS20695	7	10	36	20	22	5
HC660_RS21305	0	0	2	0	2	5
HC660_RS20705	19	18	24	14	30	15
HC660_RS20710	63	41	26	19	25	18
HC660_RS20715	51	56	42	28	15	28
HC660_RS20720	2	2	1	1	0	0
HC660_RS21210	0	0	0	0	0	0
HC660_RS20730	0	0	0	0	0	0
HC660_RS20735	0	0	0	0	0	0
HC660_RS20740	0	0	0	0	0	0
HC660_RS20745	0	0	0	0	0	0
HC660_RS20750	0	0	0	0	0	0
HC660_RS20755	0	0	0	0	0	0
HC660_RS20760	0	0	0	0	0	0
HC660_RS20765	0	0	0	0	0	0
HC660_RS20770	0	0	0	0	0	0
HC660_RS20775	0	0	0	0	0	0
HC660_RS20780	0	0	0	0	0	0
HC660_RS20785	498	648	491	485	617	357
HC660_RS20790	180	134	131	94	303	56
HC660_RS20795	69	58	68	18	35	40
HC660_RS20800	46	63	35	12	23	16
HC660_RS20805	11	25	31	6	9	4
HC660_RS20810	17	30	42	7	18	10
HC660_RS20815	195	175	211	158	211	145
HC660_RS20820	6397	5363	6396	4009	4065	3345
HC660_RS20825	15176	15977	19049	13560	17511	10602
HC660_RS20830	7781	8358	10975	9006	11535	6023
HC660_RS20835	689	703	572	385	916	401
HC660_RS20840	159	131	95	65	141	56
HC660_RS20845	35	6	33	9	9	8
HC660_RS20850	41	22	31	19	32	16
HC660_RS20855	27	22	28	10	40	12
HC660_RS20860	679	948	1038	651	1073	827
HC660_RS20865	426	586	927	397	709	334
HC660_RS20870	220	122	189	162	165	76
HC660_RS20875	2136	2633	2488	1665	1966	1079
HC660_RS20880	968	1761	1436	509	631	340
HC660_RS20885	2039	2386	2293	1413	1722	1388
HC660_RS20890	998	831	893	401	561	459
HC660_RS20895	1601	1292	1124	1276	1806	1214
HC660_RS20900	898	982	1005	865	1420	856
HC660_RS20905	227	98	189	117	278	73
HC660_RS20910	883	162	325	189	339	92
