Geneid	Ctrl-1	Ctrl-2	Ctrl-3	SMG13-1	SMG13-2	SMG13-3	SMG19_5-1	SMG19_5-2	SMG19_5-3	SMG6_5-1	SMG6_5-2	SMG6_5-3
HC660_RS01885	52	28	43	23	38	45	33	39	64	44	37	41
HC660_RS01890	9	7	9	9	18	24	1	16	23	3	5	8
HC660_RS01895	0	0	0	0	0	0	0	0	0	0	0	1
HC660_RS01900	2682	1622	2461	3006	4118	4115	610	1554	2677	2255	1381	3378
HC660_RS21215	59	48	48	78	62	73	27	50	56	69	56	45
HC660_RS01905	25	35	27	42	43	74	12	35	42	17	55	43
HC660_RS01910	22	30	21	11	37	40	16	21	36	16	18	29
HC660_RS01915	208	142	160	150	107	120	176	262	153	124	240	128
HC660_RS01920	249	229	237	250	171	166	226	362	254	217	356	227
HC660_RS20950	0	0	3	1	0	5	0	2	2	3	2	0
HC660_RS01925	2	3	1	2	3	6	3	0	2	0	0	0
HC660_RS01930	0	0	1	4	0	0	2	0	1	1	0	0
HC660_RS01935	10	2	6	5	6	13	2	6	12	11	2	7
HC660_RS01940	18	13	35	32	27	24	10	31	17	33	36	25
HC660_RS01945	14	13	16	18	16	15	12	19	12	12	19	15
HC660_RS01950	11	26	21	25	12	18	29	30	12	11	36	23
HC660_RS01955	171	192	192	280	252	245	213	388	195	133	259	156
HC660_RS01960	64	99	93	138	67	91	109	161	95	70	80	66
HC660_RS01965	175	212	172	265	171	167	193	290	215	152	223	144
HC660_RS01970	500	659	539	811	543	537	591	1001	731	489	719	449
HC660_RS01975	516	835	617	1795	1277	450	950	1707	1162	305	189	370
HC660_RS01980	572	879	849	2953	1679	556	1173	2453	1301	294	229	543
HC660_RS01985	19	18	21	22	38	43	4	27	23	38	15	24
HC660_RS01990	389	462	311	379	304	370	533	672	742	300	487	418
HC660_RS20965	402	442	249	322	285	404	463	631	746	225	389	345
HC660_RS02000	354	353	277	292	248	355	409	542	481	229	436	267
HC660_RS02005	74	61	52	76	118	97	64	91	99	58	54	92
HC660_RS02010	62	46	95	68	69	119	67	101	93	51	80	56
HC660_RS02015	51	37	49	43	60	65	25	84	48	48	41	30
HC660_RS02020	65	63	79	79	51	61	63	126	79	61	73	43
HC660_RS02025	68	49	53	73	66	111	49	74	104	76	84	65
HC660_RS02030	73	55	83	92	68	80	58	82	85	58	64	59
HC660_RS02035	7	13	6	9	8	15	11	32	23	17	14	11
HC660_RS02040	2	5	4	8	6	13	3	11	15	4	7	15
HC660_RS02045	114	53	61	92	89	79	39	87	100	105	66	121
HC660_RS02050	298	163	107	240	230	337	273	331	404	275	221	372
HC660_RS02055	247	194	126	230	172	211	291	365	265	212	263	220
HC660_RS02060	292	295	168	444	334	418	407	566	410	334	343	346
HC660_RS02065	22	27	11	30	19	29	18	30	31	14	22	17
HC660_RS02070	12	20	34	29	37	30	6	32	27	15	15	14
HC660_RS02075	124	136	179	129	233	182	146	210	166	96	121	79
HC660_RS02080	31	9	28	19	42	23	19	27	27	12	11	18
HC660_RS02085	62	35	54	49	106	90	34	66	86	65	46	63
HC660_RS02090	69	61	94	103	89	92	46	68	77	81	67	77
HC660_RS02095	422	382	420	419	588	597	335	660	538	418	415	394
HC660_RS02100	40	29	51	37	35	33	10	33	54	25	35	41
HC660_RS02105	2	0	1	0	1	2	0	0	2	1	0	1
HC660_RS02110	8	8	7	2	7	8	0	5	23	8	14	9
HC660_RS02115	7	7	4	3	10	11	3	11	26	5	11	12
HC660_RS02120	4	4	9	3	6	8	0	6	4	1	11	6
HC660_RS02125	4	20	14	12	9	21	13	10	27	15	24	19
HC660_RS02130	21	21	24	19	9	26	12	24	39	23	27	10
HC660_RS02135	65	43	40	50	22	33	36	69	64	45	42	36
HC660_RS02140	132	157	127	131	89	94	149	305	121	76	228	115
HC660_RS02145	113	124	145	178	231	224	79	156	157	136	128	162
HC660_RS02150	7	9	6	14	19	11	4	7	5	2	3	9
HC660_RS02155	7	8	13	31	36	24	12	11	18	9	7	24
HC660_RS02160	0	1	1	2	4	2	0	1	0	1	0	3
HC660_RS02165	64	60	72	124	81	84	65	134	77	48	85	60
HC660_RS02170	107	145	309	129	248	208	73	156	127	96	126	152
HC660_RS02175	62	81	135	73	111	122	42	94	54	87	92	81
HC660_RS02180	64	88	151	126	161	171	106	176	130	99	135	124
HC660_RS02185	386	209	249	416	657	682	318	483	486	488	298	685
HC660_RS02190	1461	576	366	675	997	1269	726	1402	1142	1454	828	932
HC660_RS02195	123	109	135	125	153	218	70	175	165	168	120	97
HC660_RS02200	309	273	167	340	373	379	387	538	509	284	282	355
HC660_RS02205	79	73	73	130	123	122	97	142	132	72	117	118
HC660_RS02210	42	30	45	37	106	61	12	24	44	40	15	50
HC660_RS02215	80	50	66	43	77	73	45	70	80	51	57	50
HC660_RS02220	151	170	148	112	105	158	112	144	168	97	179	71
HC660_RS02225	1323	1386	1294	2033	1641	1982	1479	2261	1900	1210	1296	1225
HC660_RS02230	1	3	2	7	4	10	1	3	15	3	8	5
HC660_RS02235	4	3	4	10	9	10	1	5	16	1	6	9
HC660_RS02240	399	296	288	169	161	146	175	300	280	282	263	294
HC660_RS02245	695	431	626	301	231	225	296	510	408	361	627	386
HC660_RS02250	216	157	207	76	55	75	48	79	113	100	105	109
HC660_RS02255	43	23	84	39	109	103	14	35	56	67	12	56
HC660_RS02260	7499	5301	2311	6883	2762	1486	9925	8946	6448	8194	12603	1612
HC660_RS02265	2361	1591	722	2513	1052	601	3498	3061	2415	3480	5070	603
HC660_RS02270	12177	7417	3381	12769	6686	3774	17263	15502	15105	20820	23622	3771
HC660_RS02275	653	437	345	668	960	773	735	646	1225	1214	645	745
HC660_RS02280	73	92	136	80	75	88	59	118	87	77	167	104
HC660_RS02285	83	122	168	95	106	135	84	130	107	111	150	107
HC660_RS02290	2063	1135	1982	587	1129	895	315	694	1317	1584	1322	1752
HC660_RS02295	262	191	192	317	512	513	235	380	388	371	219	361
HC660_RS02300	259	156	135	186	246	256	248	363	271	244	238	216
HC660_RS02305	831	606	448	513	551	754	750	963	827	664	799	933
HC660_RS02310	470	255	281	248	324	397	366	439	485	436	401	585
HC660_RS02315	271	193	149	194	203	258	294	386	308	274	381	363
HC660_RS02320	300	269	271	274	278	349	452	548	417	235	478	408
HC660_RS02325	306	342	387	301	292	376	483	648	461	271	449	435
HC660_RS02330	217	179	213	233	246	323	277	423	303	226	263	274
HC660_RS02335	123	107	88	107	117	147	55	138	143	131	121	175
HC660_RS02340	130	145	193	210	202	240	103	246	140	138	166	150
HC660_RS02345	1323	3313	2825	2840	1470	1663	3246	5359	1884	1433	4608	1586
HC660_RS02350	1399	1649	1569	1619	2186	1967	1738	2847	1991	1375	2010	1780
HC660_RS02355	2601	2446	1461	4195	1066	1093	3772	4585	2435	3535	7591	1013
HC660_RS02360	386	247	176	268	291	346	280	390	383	377	427	402
HC660_RS02365	211	238	361	265	335	312	176	268	269	239	254	241
HC660_RS02370	3058	5361	5329	5960	3430	4640	4452	6054	3930	2171	3617	2755
HC660_RS02375	3232	5010	4682	4110	3541	4300	3798	5543	4330	2121	2647	2724
HC660_RS02380	56	86	100	105	48	85	55	113	65	77	90	102
HC660_RS02385	1941	1590	4671	3158	3683	3695	1209	1812	2400	2747	1735	2948
HC660_RS02390	981	623	717	686	707	699	540	899	964	663	617	633
HC660_RS02395	870	885	721	1112	899	1172	655	1125	1189	786	689	1057
HC660_RS02400	833	546	883	735	687	697	245	415	664	893	356	995
HC660_RS02405	28	10	32	37	19	14	22	32	32	26	45	17
HC660_RS02410	2124	2149	2017	2267	1858	2227	2851	4980	2621	1833	2882	1439
HC660_RS02415	435	388	392	381	246	281	328	509	440	351	511	333
HC660_RS02420	465	339	276	335	171	278	383	635	382	408	534	319
HC660_RS02425	566	488	401	566	455	583	879	1300	653	593	875	490
HC660_RS02430	393	225	163	213	287	321	317	450	396	420	329	329
HC660_RS02435	896	796	715	987	727	830	1693	2032	1128	748	1128	803
HC660_RS02440	1234	630	702	576	832	918	944	1237	1058	1236	1244	1068
HC660_RS02445	27	17	16	7	18	31	25	34	47	29	25	24
HC660_RS02450	6924	6295	6789	7002	7128	9432	7078	9398	8691	5304	4977	6708
HC660_RS02455	188	117	204	103	184	222	75	139	137	108	91	134
HC660_RS02460	1175	662	704	1141	1281	1622	880	1143	1507	1012	617	1329
HC660_RS02465	1895	918	1577	2639	2862	3438	1035	1073	1977	2443	802	4598
HC660_RS02470	381	319	616	844	898	888	290	612	474	635	543	935
HC660_RS02475	53	52	62	130	153	167	36	86	81	109	61	132
HC660_RS02480	17643	12517	27485	38134	41975	39386	7657	19243	17241	20838	16929	31491
HC660_RS02485	10	8	14	15	11	19	8	21	12	13	19	19
HC660_RS02490	26	28	18	24	13	15	24	37	24	12	23	13
HC660_RS02495	38	46	33	32	26	35	28	37	30	26	35	27
HC660_RS02500	2091	3447	3247	3016	2024	2564	2451	3116	2856	1372	2227	1984
HC660_RS02505	472	201	279	304	448	479	227	235	611	794	224	606
HC660_RS02510	74	156	126	112	94	103	90	140	125	84	159	115
HC660_RS02515	63	31	34	45	35	32	42	46	82	41	38	79
HC660_RS02520	890	1216	2311	1958	4487	3726	485	949	1355	691	918	1706
HC660_RS02525	745	633	693	901	1013	1079	579	1112	842	846	797	808
HC660_RS02530	1019	1013	1813	1164	2300	2181	737	1317	1651	740	882	1417
HC660_RS02535	204	241	144	318	265	359	289	495	301	332	303	222
HC660_RS02540	449	302	203	384	511	612	439	698	561	566	445	473
HC660_RS02545	1240	274	463	311	431	580	272	372	671	691	195	895
HC660_RS02550	514	355	300	418	281	318	347	495	519	436	349	361
HC660_RS02555	12	1	3	4	11	4	1	15	7	8	4	7
HC660_RS02560	30	16	37	22	38	49	12	29	31	21	24	32
HC660_RS02565	113	176	174	157	187	227	76	162	177	100	161	166
HC660_RS02570	744	331	441	861	1194	1129	267	551	830	704	418	1172
HC660_RS02575	1501	1173	989	1420	1486	1525	1231	2150	1593	1911	1381	1541
HC660_RS02580	768	801	539	855	567	552	992	1801	775	788	1297	760
HC660_RS02585	5210	6326	5317	7158	7362	7277	8336	17375	6394	6598	8971	4333
HC660_RS02590	502	548	782	488	362	599	245	535	541	535	585	521
HC660_RS02595	2074	1792	1369	1418	1102	2147	1520	2189	2164	2546	2699	2429
HC660_RS02600	193	248	220	249	201	191	232	380	237	191	484	171
HC660_RS02605	56	87	95	106	39	70	92	179	72	94	203	76
HC660_RS02610	235	354	265	438	187	349	302	609	314	300	693	215
HC660_RS02615	312	240	262	323	373	386	345	551	408	315	418	301
HC660_RS02620	2534	2064	2902	2867	4612	4027	853	2529	2397	3177	1958	2661
HC660_RS02625	1799	1564	2233	2497	3290	3551	792	1773	1986	2688	1506	2528
HC660_RS02630	217	317	576	434	533	505	320	584	265	247	467	244
HC660_RS02635	191	316	331	357	279	310	372	638	284	207	455	167
HC660_RS02640	461	662	666	772	593	626	902	1359	627	465	926	513
HC660_RS02645	713	979	983	1302	898	1060	1483	2350	983	682	1593	678
HC660_RS02650	1225	2062	7924	3860	4341	3005	1493	2302	1390	1642	3798	1698
HC660_RS02655	9342	20246	24683	21042	8151	11552	22360	27086	14913	11616	31407	11901
HC660_RS02660	18893	37968	40395	39597	17375	24429	43299	55076	28590	21749	55960	21130
HC660_RS02665	10825	19302	20720	20604	13217	16906	21187	29244	16050	13590	26176	13513
HC660_RS02670	1245	2197	1586	2511	1465	2137	3531	5061	2109	1756	4010	1437
HC660_RS02675	15	15	15	6	16	26	9	26	21	20	17	10
HC660_RS02680	31	43	101	54	88	90	28	50	45	55	71	42
HC660_RS02685	3	0	9	6	6	5	2	2	6	2	7	6
HC660_RS02690	30	9	28	6	18	37	5	19	43	29	11	38
HC660_RS02695	431	92	80	139	260	308	196	155	407	454	60	331
HC660_RS02700	53	10	26	16	42	56	17	10	69	59	11	35
HC660_RS02705	17	1	4	1	7	11	0	1	13	10	0	12
HC660_RS02710	13	2	14	4	12	25	1	5	25	24	1	16
HC660_RS02715	0	0	3	1	2	1	2	1	6	6	0	3
HC660_RS02720	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02725	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02730	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02735	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02740	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02745	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02750	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02755	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02760	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02765	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02770	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02775	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02780	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02785	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02790	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02795	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02800	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02805	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02810	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02815	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02820	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02825	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02830	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02835	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02840	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02845	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02850	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02855	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02860	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02865	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02870	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02875	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02880	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02885	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02890	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02895	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02900	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02905	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02915	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02920	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02925	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS02930	2	1	0	0	2	1	0	2	4	2	2	1
HC660_RS21315	0	0	3	0	0	0	0	0	3	2	1	0
HC660_RS02935	58	80	95	150	120	114	61	81	91	78	76	85
HC660_RS02940	31	37	51	45	73	64	21	53	41	52	33	41
HC660_RS02945	45	16	28	27	53	66	14	17	85	37	11	33
HC660_RS02950	42	16	13	26	42	30	19	37	70	32	24	32
HC660_RS02955	34	51	59	68	64	54	26	74	46	55	56	44
HC660_RS21320	1	0	1	0	1	2	0	3	2	0	0	1
HC660_RS02960	273	121	350	65	241	297	21	109	626	157	74	258
HC660_RS02965	733	718	2882	1651	3230	3128	678	867	1389	1689	1087	2278
HC660_RS21325	67	71	466	167	426	244	17	33	57	164	145	184
HC660_RS02975	7430	1966	7260	2696	8174	7344	348	2005	5280	5225	1316	6143
HC660_RS02980	1988	301	1106	266	1117	1067	62	263	827	856	170	816
HC660_RS02985	6363	3228	5296	5334	6567	7367	2912	7083	10861	8153	6601	6444
HC660_RS02990	34	18	17	40	27	59	20	27	28	34	28	35
HC660_RS02995	0	0	3	0	0	0	0	0	2	0	3	0
HC660_RS03000	14	24	28	21	30	15	9	24	37	12	26	20
HC660_RS21330	10	7	9	14	8	15	1	8	8	9	12	9
HC660_RS03005	104	133	123	162	154	146	81	171	138	80	114	109
HC660_RS03010	173	141	160	162	194	198	109	201	206	152	137	211
HC660_RS03015	11	8	6	3	9	9	1	11	7	5	9	12
HC660_RS03020	12	11	32	19	20	12	9	15	21	8	11	13
HC660_RS03025	17	37	53	72	38	33	27	70	39	38	51	29
HC660_RS03030	90	104	155	133	85	109	104	196	122	71	161	64
HC660_RS03035	1344	923	1524	1593	2173	1994	631	1351	1738	1349	1031	1527
HC660_RS03040	154	177	185	250	235	223	129	219	203	126	147	138
HC660_RS03045	77	47	60	47	69	83	44	71	77	60	57	72
HC660_RS03050	96	73	110	111	122	156	75	182	96	110	120	89
HC660_RS03055	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03060	23	13	14	25	39	40	21	19	69	26	19	46
HC660_RS03065	463	243	355	379	788	791	168	371	518	477	173	566
HC660_RS03070	23	39	45	42	33	38	19	42	31	22	41	15
HC660_RS03075	22	18	46	51	48	58	22	32	37	30	32	23
HC660_RS03080	247	215	407	259	454	372	103	253	225	265	276	250
HC660_RS03085	114	37	33	35	55	58	69	90	96	59	49	43
HC660_RS03090	49	35	26	24	40	51	33	74	44	18	39	35
HC660_RS03095	186	41	62	104	170	199	32	65	150	130	50	135
HC660_RS03100	0	1	2	3	2	1	0	1	3	0	1	1
HC660_RS03105	14	22	49	42	34	33	28	50	30	28	43	15
HC660_RS03110	28	20	25	29	80	51	29	48	44	50	32	56
HC660_RS03115	0	0	2	2	1	3	2	11	2	3	1	1
HC660_RS03120	7	9	1	2	6	7	8	7	11	4	9	4
HC660_RS03125	2	10	4	1	5	0	6	4	6	1	3	5
HC660_RS03130	24	42	24	24	20	27	30	36	41	21	28	27
HC660_RS03135	15	19	3	16	7	11	6	11	22	7	11	15
HC660_RS03140	16	7	5	4	16	24	1	12	15	12	5	17
HC660_RS03145	22	13	14	13	42	39	12	17	27	16	4	23
HC660_RS03150	203	346	604	437	323	356	301	491	392	430	552	403
HC660_RS03155	742	451	491	595	1121	1059	512	979	905	969	555	715
HC660_RS03160	88	72	77	98	146	94	46	100	80	78	74	66
HC660_RS03165	3	1	10	11	6	5	2	3	6	8	8	6
HC660_RS03170	114	84	85	143	110	106	315	305	185	158	250	186
HC660_RS03175	2	0	1	1	1	1	1	3	2	1	0	2
HC660_RS03180	155	185	126	197	160	155	220	336	200	163	232	146
HC660_RS03185	51	80	67	107	62	81	92	187	100	85	121	62
HC660_RS03190	204	143	327	283	391	315	54	212	217	274	169	228
HC660_RS03195	515	420	578	459	809	671	340	766	911	750	468	692
HC660_RS03200	150	95	126	100	246	193	105	177	319	243	137	243
HC660_RS03205	233	121	107	137	170	251	165	234	220	216	117	233
HC660_RS03210	403	156	128	200	327	287	125	255	282	500	212	289
HC660_RS03215	253	181	245	295	415	350	92	288	311	373	219	345
HC660_RS03220	14	12	19	21	24	17	11	15	31	16	35	9
HC660_RS03225	161	199	132	220	173	199	189	281	152	221	224	211
HC660_RS03230	21	20	11	13	14	23	16	28	31	19	25	21
HC660_RS03235	11	7	12	9	8	14	4	13	10	12	17	15
HC660_RS03240	5	10	5	13	15	34	4	23	18	7	13	7
HC660_RS03245	77	95	99	121	138	156	74	135	122	86	95	75
HC660_RS03250	1180	1453	2072	1528	1146	1820	650	809	1159	1327	1328	2024
HC660_RS03255	525	227	168	252	349	386	275	427	416	488	416	327
HC660_RS03260	18	20	60	11	20	13	6	9	43	36	26	43
HC660_RS03265	11	18	30	8	14	25	8	17	27	25	17	28
HC660_RS03270	66	85	116	34	51	66	45	53	95	60	86	135
HC660_RS03275	57	100	162	55	56	91	65	50	91	37	112	129
HC660_RS03280	75	101	175	98	109	129	70	87	112	82	82	105
HC660_RS03285	51	50	67	52	42	70	45	60	73	38	66	49
HC660_RS03290	14	37	43	15	19	24	7	21	20	14	9	19
HC660_RS03295	39	35	56	27	66	61	23	46	46	27	34	40
HC660_RS03300	8	9	10	15	18	19	8	15	16	11	5	7
HC660_RS03305	4	5	18	0	7	16	0	1	5	6	5	5
HC660_RS03310	3	0	2	0	2	0	1	2	1	1	0	1
HC660_RS03315	23	22	34	7	27	26	21	28	43	29	29	30
HC660_RS03320	161	26	77	24	77	108	96	98	161	101	64	74
HC660_RS03325	0	4	1	0	1	2	0	0	1	0	0	0
HC660_RS03330	16	5	9	1	21	27	1	5	16	18	4	8
HC660_RS03335	10	3	10	1	9	9	3	6	7	7	2	11
HC660_RS03340	103	139	223	178	128	133	120	229	158	154	207	118
HC660_RS03345	68	113	119	110	68	69	84	176	57	60	138	53
HC660_RS03350	142	183	214	161	111	111	160	398	125	124	291	105
HC660_RS03355	127	173	168	128	117	112	145	333	100	112	247	156
HC660_RS03360	447	416	444	368	383	493	484	787	507	356	594	357
HC660_RS03365	425	684	664	821	624	661	732	1219	598	451	798	478
HC660_RS03370	320	271	596	342	623	556	140	364	324	276	259	318
HC660_RS03375	474	589	861	703	655	697	479	923	526	425	694	404
HC660_RS03380	1462	1837	1525	1827	1352	1449	589	1128	1215	1530	1446	1349
HC660_RS03385	5904	6604	5884	7716	5927	5933	2938	5029	5537	7241	6638	5762
HC660_RS03390	148	83	44	97	200	179	69	157	206	166	75	150
HC660_RS03395	302	254	224	413	549	547	238	460	471	451	313	416
HC660_RS03400	660	1191	1399	3696	1236	1875	1285	1765	1174	1300	2279	2255
HC660_RS03405	21304	30447	19254	39719	14000	26213	37256	42295	32582	19202	30529	24624
HC660_RS20975	0	3	0	3	2	2	4	8	0	2	7	2
HC660_RS20980	24	20	32	45	39	66	30	48	39	78	41	69
HC660_RS03415	354	508	739	640	537	493	365	630	471	268	569	372
HC660_RS03420	93	101	100	120	195	162	87	169	154	123	89	142
HC660_RS03425	35	62	101	62	61	78	49	73	82	46	71	62
HC660_RS03430	407	423	618	454	709	701	258	527	477	346	347	710
HC660_RS03435	174	343	324	366	158	206	274	336	334	133	257	174
HC660_RS03440	199	239	402	225	341	281	125	289	262	90	252	124
HC660_RS03445	10472	10301	11015	11554	18375	12354	9817	14787	12552	12108	15030	9929
HC660_RS03450	21	27	45	74	53	87	19	35	53	34	29	51
HC660_RS03455	154	125	105	246	416	302	138	284	149	150	81	133
HC660_RS03460	40	24	31	13	18	18	11	25	31	23	24	23
HC660_RS03465	5793	5577	4940	3945	3974	4434	3195	5305	5174	5238	6658	4887
HC660_RS03470	7432	13020	9421	6893	2199	4159	6443	11357	6674	6828	16546	6118
HC660_RS03475	1947	3929	4122	2480	1176	1637	1500	3034	1938	2261	5785	2369
HC660_RS03480	32	35	63	54	36	28	45	89	71	29	59	47
HC660_RS03485	316	389	436	335	370	434	295	504	517	209	366	384
HC660_RS03490	1753	951	1099	649	744	628	633	1294	1272	2615	1615	1585
HC660_RS03495	178	150	183	132	214	256	112	249	215	172	176	142
HC660_RS03500	359	257	304	292	443	473	309	538	428	358	306	271
HC660_RS03505	240	312	287	363	401	425	377	567	368	235	370	264
HC660_RS03510	1579	1579	997	1760	1789	1721	2495	4184	1721	1490	1988	1264
HC660_RS03515	1972	748	661	1029	712	803	979	2104	1279	1395	688	1051
HC660_RS03520	513	344	541	293	320	262	136	340	477	373	234	358
HC660_RS03525	17	5	19	5	10	17	2	12	14	13	6	6
HC660_RS03530	259	495	627	265	186	251	204	287	292	240	468	287
HC660_RS03535	459	491	584	250	171	227	235	298	386	363	417	428
HC660_RS03540	254	283	359	264	167	242	237	457	255	208	266	187
HC660_RS03545	427	484	557	488	224	268	563	1407	443	340	513	269
HC660_RS03550	823	1134	1024	965	457	517	1724	3530	912	650	1195	629
HC660_RS03555	251	397	397	337	137	190	729	1214	341	186	405	250
HC660_RS03560	60	143	134	94	40	56	184	284	104	52	125	77
HC660_RS03565	199	346	398	293	104	147	639	881	337	136	378	220
HC660_RS03570	665	986	870	818	364	520	1853	2401	1260	375	677	658
HC660_RS03575	727	783	691	647	383	430	1583	2054	1092	370	470	596
HC660_RS03580	284	347	300	266	124	127	651	969	376	78	195	187
HC660_RS03585	112	208	140	188	99	80	410	582	198	36	126	74
HC660_RS03590	488	731	573	609	428	274	1403	1804	680	178	387	302
HC660_RS03595	783	934	662	849	718	429	1605	2471	1004	225	497	530
HC660_RS03600	60	37	71	62	97	71	15	32	60	45	23	41
HC660_RS03605	20	19	12	15	23	35	11	23	32	21	8	37
HC660_RS03610	1	0	1	2	2	2	0	0	2	0	1	3
HC660_RS03615	3833	6696	8381	5537	3625	4505	4916	5431	5640	5503	6191	5418
HC660_RS03620	3361	4774	5806	4584	4185	4605	3333	4648	5216	4341	5187	4108
HC660_RS03625	1057	1117	1391	1364	1249	1383	739	974	1666	1385	1127	1286
HC660_RS03630	1081	553	595	584	861	1122	764	704	1435	684	434	963
HC660_RS03635	74	62	63	80	79	80	88	128	83	70	109	54
HC660_RS03640	724	937	728	1015	634	774	1336	2209	819	764	1653	730
HC660_RS03645	903	1422	1213	1439	877	894	2175	3313	1332	846	2311	818
HC660_RS03650	837	1832	1420	1714	1039	1047	2294	3367	1314	780	2324	987
HC660_RS03655	55	56	62	31	57	71	18	49	55	41	87	87
HC660_RS03660	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS20985	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03670	175	456	167	167	73	113	272	424	196	125	686	182
HC660_RS03675	301	87	111	171	273	328	147	302	238	302	96	214
HC660_RS03680	640	238	316	414	571	791	525	1000	462	619	322	422
HC660_RS03685	76	82	115	227	160	231	34	84	105	147	113	140
HC660_RS03690	1084	1098	821	1504	1166	1321	1666	2663	1297	949	1626	1067
HC660_RS03695	2785	3005	2059	3316	3236	3398	4273	6684	3810	2463	3850	2937
HC660_RS03700	24	27	34	42	58	56	17	68	50	32	33	41
HC660_RS03705	1250	2583	2096	3027	1440	1906	2554	4679	1949	1493	3406	1691
HC660_RS03710	1270	342	487	523	679	783	519	830	930	1340	599	828
HC660_RS03715	213	132	95	179	125	147	248	395	213	208	349	117
HC660_RS03720	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03725	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03730	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03735	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03740	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03750	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03755	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03760	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03765	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03770	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03775	11751	6126	5838	5986	8782	6728	4094	5802	12179	11521	4476	10861
HC660_RS03780	45	73	106	76	83	84	40	87	60	72	88	38
HC660_RS03785	22	14	20	18	20	16	5	21	25	7	24	30
HC660_RS03790	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03795	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03800	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03805	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03810	0	0	0	0	0	0	0	0	0	0	0	0
HC660_RS03815	106	278	235	406	146	198	187	374	139	101	299	76
HC660_RS03820	7	10	14	7	22	14	6	5	13	9	4	13
HC660_RS03825	404	614	516	667	360	384	470	767	483	390	836	419
HC660_RS03830	2	16	15	10	3	5	13	14	10	10	17	7
HC660_RS03835	767	392	491	701	750	903	549	981	771	1055	574	934
HC660_RS03840	1	2	0	2	3	8	1	0	12	3	0	9
HC660_RS03845	361	329	361	310	385	378	264	410	424	468	300	450
HC660_RS03850	24	34	27	18	32	9	20	25	18	28	24	30
HC660_RS03855	28	25	19	8	14	27	33	37	35	35	24	25
HC660_RS03860	60	97	146	79	110	98	61	78	94	54	99	56
