timepoint,condition,dose_Gy,contrast,source_file,gene,baseMean,log2FoldChange,lfcSE,pvalue,padj
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00820,13019.3872853255,1.56674767566824e-6,0.00144267903301148,0.652690421114712,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00825,33060.223529371,1.52324501464226e-6,0.00144268156004644,0.63429217545134,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00830,20173.726956324,3.32601504611036e-6,0.00144267843487432,0.365935092578603,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00835,26194.904966763,4.45224784864073e-6,0.00144267901904113,0.235987468729838,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS20940,11123.4614901676,6.9455675266001e-6,0.00144267541815366,0.123918200027603,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00845,7341.40573468889,4.93006445942598e-6,0.00144267809264483,0.209730988666775,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00850,2840.46583702217,5.16123110309258e-6,0.0014426800321364,0.172627418301221,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00855,19180.5370885196,6.88538758458204e-6,0.00144267421791175,0.134304786868564,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00860,21744.2522351795,5.43180679120926e-6,0.00144267111606146,0.236616210810649,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00865,54637.9124856648,8.30679825530622e-6,0.00144267127180869,0.103649714883188,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00870,18885.3194026419,7.97766753931132e-6,0.00144267298471329,0.104003996633015,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00875,859.751723925525,3.16056329593719e-6,0.0014426848454533,0.284639673375938,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00880,1011.81963428801,2.93661461491007e-6,0.00144268276534182,0.354280857601264,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00885,867.683311926005,1.28697966908525e-6,0.00144268177883955,0.68330526514978,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00890,2948.13690603035,6.86447649813072e-6,0.00144268166239107,0.0834533979556479,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00895,10201.2472974067,5.56125308088893e-6,0.00144265668073583,0.323630081594031,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00900,9976.24669720683,3.60209638554293e-6,0.00144266799753694,0.435510594559151,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00905,279.398598395529,2.30187768897471e-6,0.00144268159872374,0.476672345756977,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00910,4.8720297849682,2.68538450441893e-7,0.00144269449051152,0.686647839137501,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00915,8.24573483566628,8.39676913581106e-8,0.00144269366395059,0.937809430997593,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00920,6575.83033723828,4.02512353547148e-6,0.00144268169189209,0.241269653636028,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00925,440.574835132425,4.57026416231634e-6,0.00144268444266365,0.156003648418139,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00930,259.62677193825,6.2001205666158e-6,0.0014426847334359,0.0779443503076953,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00935,185.987380769395,4.88049595216521e-6,0.00144268580932973,0.116607596849335,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00945,4.25870606376444,-1.06841719086783e-6,0.00144269383817563,0.292412623447155,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00960,38.0921598214618,-3.66186907492157e-7,0.00144269039868991,0.904844565360398,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00965,7.3191828564776,-9.71878731408855e-7,0.0014426926681936,0.470032382649601,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00970,4.88621137217427,8.85426683465849e-7,0.00144269364964495,0.403007291713481,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS00980,3.07517480430786,1.01219154001199e-6,0.00144269426930772,0.23399179972528,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01015,87.2520616458755,4.73861602420474e-7,0.00144268462617045,0.864719972399481,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01020,162.168388061097,4.16374456771191e-6,0.00144268103798922,0.236009954603331,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01025,1666.37338841593,-1.70487024465981e-6,0.00144268672370892,0.496790395508075,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01030,1946.2027536897,-6.89487846808744e-7,0.00144268676420998,0.775852145749461,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01035,2068.72701485368,-9.44108153340369e-7,0.00144268648799687,0.703163297756266,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01040,8020.80402044986,-1.04033581535323e-6,0.00144268838317639,0.635042746086689,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01045,947.104807523993,9.39815557859393e-7,0.00144268506547608,0.731347882176544,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01050,78.7012533465502,-3.6236390473236e-6,0.00144268648334078,0.19585199572278,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01055,88.0708793601129,-1.07861097079882e-6,0.00144268812845197,0.632436578885281,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01060,52.6602789966934,-1.21927829222531e-6,0.00144268317549517,0.678888451265064,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01065,64.8247752250112,-1.57005054680427e-6,0.00144268793301997,0.499910021530822,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01070,74.0053503700585,-7.69017994927187e-7,0.00144268088826115,0.908557650393034,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01075,142.911359335562,-2.20213037305877e-6,0.00144268298592443,0.468815398397554,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01080,17.8664891629244,1.11878165013905e-6,0.00144269009413631,0.603437326047699,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01085,63.4869502174096,-3.84725237687099e-7,0.00144267995503453,0.905354906909762,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01095,6.95427285455719,-1.98987337692748e-6,0.00144269393669418,0.086648369973437,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01100,14.7912049228462,-1.98032588029215e-6,0.00144269184685433,0.23787226975922,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01105,15.2871888045734,-1.16605084888348e-6,0.00144269223022839,0.43063290478326,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01115,3595.93370415728,5.39423151170728e-6,0.00144268440181928,0.111323491232321,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01120,3424.45583281295,5.91463215728832e-6,0.00144268562353879,0.0791003456538293,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01125,453.27638518534,-7.83769834609636e-6,0.00144265804993657,0.181140134448921,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01130,1172.21213461948,-6.07688573588355e-6,0.00144266384055722,0.242853287274446,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01135,1737.34821972953,-2.02764039031038e-6,0.0014426738733928,0.607912979403902,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01140,3960.67205084398,2.53704551015154e-6,0.0014426908821776,0.200317200402414,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01165,43.8325132922014,-3.97883752112529e-7,0.00144268886781796,0.855161233193234,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01170,94.3476555444811,3.92748716865469e-6,0.00144268131295123,0.255822306661361,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01175,28.7498997499302,-1.40276918006408e-6,0.00144268934087586,0.485494089696771,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01180,15.2572247345986,-8.52725830226341e-7,0.00144269259873862,0.517923469382359,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01185,34.6364849114169,1.36140304285746e-7,0.00144268763471039,0.95546894901165,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01195,59.2005213811316,-2.97752191072092e-6,0.00144268721758191,0.267486031485357,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01200,12.9017375711436,6.49448444931821e-7,0.00144269293173054,0.609914332623284,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS21310,2.3763547847219,-3.47237200330897e-7,0.00144269458873459,0.563344581740775,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01205,34.3385854878218,2.34528134793523e-7,0.00144268681756458,0.901336881914034,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01210,21.0907163113331,1.63253235094283e-6,0.00144268833860158,0.474818210756311,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01215,74.6772377173471,2.34030440957639e-6,0.00144268471608412,0.414057340546781,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01220,73.1146970981037,2.64420710574522e-6,0.00144268387742254,0.377644301154087,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01225,112.451674875665,1.28765168522814e-6,0.00144268272877807,0.671336003720995,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01235,1.79688367687284,2.81444417734879e-7,0.00144269449346294,0.667440615266597,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01240,375.29185823682,-2.05447098732814e-6,0.0014426759336368,0.585699000981416,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01245,2.97691606566738,-1.15547656100398e-7,0.00144269414092835,0.885355901527706,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01250,3.91248355601978,-7.51717655407273e-7,0.00144269356261517,0.481160703642832,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01255,71.8961410342775,4.601520758529e-7,0.00144268457884125,0.86933608102708,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01260,17.6248594374847,-8.01236202904493e-7,0.00144269354518158,0.462582391921561,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01265,547.532041066382,-3.83386425547295e-6,0.00144269036588031,0.0952669552195645,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01270,1306.83817604312,-4.0609366170982e-6,0.0014426668272155,0.390029180508698,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01280,860.11544330638,1.83658676546045e-6,0.00144268511921545,0.507712516173831,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01285,669.172418378874,5.71365220833102e-7,0.0014426877241863,0.807772575814657,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01290,6.83217545623166,2.81759534976382e-7,0.00144269412668688,0.7342926013803,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01295,26.0780336813891,-1.83673106122036e-7,0.0014426911647402,0.909717804834621,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01300,49.9458068866266,-2.90110718496343e-7,0.00144268946451215,0.88367624200972,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01315,160.256020984547,-1.76239697425107e-6,0.0014426838447433,0.543111961260945,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01320,325.135942667697,-4.36785985074328e-6,0.00144268097436171,0.217433668927208,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01325,313.014045045112,-3.71500329652418e-6,0.00144267804683056,0.319930342627971,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01330,126.18732677513,-3.36608789916954e-7,0.00144268222710306,0.916465918681159,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01335,287.671516181772,1.44146912781384e-6,0.00144268243295511,0.639640265666075,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01340,300.585623528813,3.6379003333561e-6,0.00144267432319891,0.384048961589083,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01345,230.67657893421801,3.94070832490298e-6,0.00144268202259874,0.243384744914758,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01350,392.977845102581,6.75895819436126e-7,0.00144267606695299,0.857071283178954,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01355,27.5387365211691,-2.73809479896224e-6,0.00144269221227984,0.470263874911924,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01360,817.908378618338,1.56562696068008e-6,0.0014426880109025,0.503331685944272,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01365,82.1015960697891,5.07528624750609e-7,0.00144268501039534,0.852834791075966,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01370,2419.14440643096,2.4457240887404e-6,0.00144268428708627,0.404979434835115,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01375,76.2763401478404,8.53495533283512e-7,0.0014426863476029,0.737759039857054,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01380,359.31819676268,-1.3259503020743e-6,0.00144267809330298,0.705236803788848,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01385,327.626838953661,-3.95395486527623e-6,0.00144266840987558,0.389060504558369,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01390,63.7813350920634,-1.22254747127805e-6,0.00144267992267435,0.71233821559761,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01395,42.3052268396286,-3.00814358756894e-7,0.00144268497537444,0.908101299685451,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01400,58.8197691108107,-2.71275821185379e-6,0.00144268756606176,0.297435246949355,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01405,110.001969622425,-6.63637536339035e-7,0.00144267898739518,0.844368391606198,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01410,127.699034018838,-3.11266285180807e-6,0.00144267998082593,0.36968139258166,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01415,12.6389097664493,1.77603715339484e-7,0.00144269266567832,0.88177079263451,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01420,6.05688767377995,-4.56782450913973e-8,0.00144269353924997,0.961626191161514,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01425,111.559794402632,-1.44471656138581e-6,0.00144268719187277,0.551748356769748,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01430,166.779252831756,-9.5156404169063e-7,0.00144268024614007,0.771199979785525,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01435,18.7791258948518,-1.34765178898768e-6,0.00144269289812156,0.315058740422178,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01440,38.0033776664055,-2.08195673447621e-6,0.00144269138446037,0.245581911410251,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01445,21.3312578578218,-7.35331141752887e-7,0.00144269312708799,0.526848602754715,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01450,10.1483050313969,5.63890718035406e-8,0.00144269351007205,0.961414966656969,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01455,94.2319368714398,8.50058452426872e-7,0.00144268414102155,0.692624268035828,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01460,50.3179188874093,1.02605525291687e-6,0.00144269124040201,0.550190075754923,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01465,136.204469963007,5.16366482036006e-6,0.00144268681878842,0.0918540502337537,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01470,15.9066522249918,-2.049391569475e-6,0.00144269183802585,0.224559062897638,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01475,12.7904821260391,-9.96413369327108e-7,0.00144269144475797,0.544763495182661,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01480,22.5485784816568,-1.88160410835337e-8,0.00144268919324856,0.858758073294098,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01485,65.2334664018011,-2.23452596798479e-7,0.0014426860930038,0.950411685460655,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01490,66.1896740042358,-2.93685308985055e-8,0.0014426832750726,0.994966496894482,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01495,76.9173584653817,-3.4239762620857e-7,0.00144268321858706,0.905145722842866,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01500,239.392527307174,-1.27137753967149e-6,0.00144268973012753,0.523985915933434,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01505,4.7682737457243,-1.34683988712246e-6,0.00144269413972297,0.15971565925417,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01510,288.04311522872,5.48320449753374e-7,0.00144268651089983,0.828369956884049,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS21265,1.11947516540829,-4.89877960872767e-8,0.00144269479323414,0.905862301398281,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01515,42.8319547672206,6.29039846448893e-7,0.00144268916973106,0.784459200031843,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01520,7.22370807756963,1.12246182685621e-7,0.00144269206821614,0.941034397774776,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01525,79.4772538076189,1.85983946641999e-6,0.00144268328062984,0.535752517874478,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01530,103.657021314175,-1.89229706307425e-6,0.00144267688074543,0.605555407509161,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01535,33.1592446043867,-1.15026616350223e-6,0.00144268741704828,0.627904840141841,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01540,113.467612302969,-1.00213146328478e-6,0.00144268685383826,0.679936069230097,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01545,43.7282809174862,-9.64768004390974e-7,0.00144268962553502,0.629955486088812,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01550,20.4972432676892,7.26294204578236e-7,0.00144269060843844,0.690838348170651,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01555,30.7739472597449,2.44418719729509e-6,0.00144269026800373,0.234698628264619,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01560,6.6794768493334,-5.41386699209401e-7,0.00144269371754102,0.586421030203142,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01565,1165.55319152595,1.65820811238447e-6,0.00144267742690928,0.648372102536734,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01570,136.302062701874,5.02553006581398e-6,0.0014426816920652,0.161156739761506,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01575,235.973723285017,3.75078039715333e-6,0.00144267986938565,0.294230537128408,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01580,29.665766457244,-1.64620198164452e-7,0.00144268971297373,0.931390620328161,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01585,169.275293955106,9.04519654444173e-6,0.00144268935614889,0.0176564540296081,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01590,238.708043190288,4.12900240312076e-6,0.0014426777519373,0.312248628590642,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01595,479.5438997923,-8.4168928572716e-6,0.00144268800350109,0.024871463943288,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01605,145.001785107684,-2.2429895394547e-6,0.00144267643846611,0.548264736122092,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01610,117.444243090061,-1.62600641512336e-6,0.00144268401396804,0.561114030482402,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01615,49.4206574703655,1.66442814967407e-6,0.00144268711060952,0.511877316253561,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01620,263.05160667548,3.49008229722219e-6,0.00144267501223967,0.38393245486999,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01625,65.3302897110448,-6.56154973289183e-6,0.00144269522866586,0.00497218355529496,0.843807155108549
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01630,518.373808954234,-7.8848834331699e-6,0.00144269475514178,0.00599406893472723,0.843807155108549
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01635,1339.76436477819,9.94847801368233e-7,0.00144268230982562,0.746965983744442,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01640,54.6549532177192,3.87354610806263e-7,0.00144268697411362,0.879255064903193,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01645,155.441387572006,3.43181729049325e-8,0.00144268074004339,0.993285364829856,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01650,75.2644645097835,-1.65446721754255e-6,0.00144269097511221,0.363331535714247,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01655,2390.37358666037,3.2123932897453e-6,0.00144267252385826,0.444787781043692,0.998875337679648
3 h,1g,13,1g_13,DEG_full_SR13Gy_vs_Ctrl.csv,HC660_RS01660,4321.59951322361,3.24601140136973e-6,0.00144267575425788,0.407989578382746,0.998875337679648
